ID	Cell Type	Cell Subtype
201266	colorectal_tumor	colorectal_tumor (EMT-high)
201270	Fibroblasts	Fibroblasts (myCAF)
201279	Mac_LA	Mac_LA (SPP1-high)
201280	colorectal_tumor	colorectal_tumor (WNT-high)
201281	colorectal_tumor	colorectal_tumor (EMT-high)
201292	TCD4_reg	TCD4_reg (TIGIT-high)
201293	colorectal_tumor	colorectal_tumor (MSI)
201298	colorectal_tumor	colorectal_tumor (MYC-high)
201310	Fibroblasts	Fibroblasts (LRRC15+)
201314	colorectal_tumor	colorectal_tumor (EMT-high)
201315	colorectal_tumor	colorectal_tumor (MYC-high)
201317	colorectal_tumor	colorectal_tumor (KRAS-high)
201318	colorectal_tumor	colorectal_tumor (KRAS-high)
201326	Fibroblasts	Fibroblasts (myCAF)
201329	B_cells	B_cells (GC)
201332	Mast_cells	Mast_cells (KIT-high)
201333	colorectal_tumor	colorectal_tumor (WNT-high)
201335	colorectal_tumor	colorectal_tumor (KRAS-high)
201336	colorectal_tumor	colorectal_tumor (EMT-high)
201337	colorectal_tumor	colorectal_tumor (MSI)
201345	Mac_LA	Mac_LA (TREM2-high)
201353	colorectal_tumor	colorectal_tumor (KRAS-high)
201362	colorectal_tumor	colorectal_tumor (EMT-high)
201371	colorectal_tumor	colorectal_tumor (EMT-high)
201373	colorectal_tumor	colorectal_tumor (EMT-high)
201375	colorectal_tumor	colorectal_tumor (EMT-high)
201383	colorectal_tumor	colorectal_tumor (KRAS-high)
201387	colorectal_tumor	colorectal_tumor (EMT-high)
201388	colorectal_tumor	colorectal_tumor (MSI)
201401	colorectal_tumor	colorectal_tumor (MYC-high)
201404	Fibroblasts	Fibroblasts (LRRC15+)
201412	colorectal_tumor	colorectal_tumor (MSI)
201413	colorectal_tumor	colorectal_tumor (EMT-high)
201417	colorectal_tumor	colorectal_tumor (EMT-high)
201418	colorectal_tumor	colorectal_tumor (KRAS-high)
201419	colorectal_tumor	colorectal_tumor (MYC-high)
201422	colorectal_tumor	colorectal_tumor (MSI)
201423	Fibroblasts	Fibroblasts (iCAF)
201426	RTM_LA	RTM_LA (FOLR2-high)
201429	colorectal_tumor	colorectal_tumor (MYC-high)
201430	colorectal_tumor	colorectal_tumor (MYC-high)
201434	Fibroblasts	Fibroblasts (LRRC15+)
201442	colorectal_tumor	colorectal_tumor (EMT-high)
201444	colorectal_tumor	colorectal_tumor (MYC-high)
201450	colorectal_tumor	colorectal_tumor (MYC-high)
201454	colorectal_tumor	colorectal_tumor (MSI)
201457	Fibroblasts	Fibroblasts (LRRC15+)
201461	colorectal_tumor	colorectal_tumor (MYC-high)
201466	colorectal_tumor	colorectal_tumor (KRAS-high)
201467	colorectal_tumor	colorectal_tumor (MYC-high)
201479	Fibroblasts	Fibroblasts (iCAF)
201483	colorectal_tumor	colorectal_tumor (MSI)
201484	colorectal_tumor	colorectal_tumor (WNT-high)
201487	Fibroblasts	Fibroblasts (myCAF)
201491	colorectal_tumor	colorectal_tumor (WNT-high)
201493	TCD4_reg	TCD4_reg (FOXP3-high)
201497	colorectal_tumor	colorectal_tumor (WNT-high)
201499	colorectal_tumor	colorectal_tumor (KRAS-high)
201502	colorectal_tumor	colorectal_tumor (MYC-high)
201503	B_cells	B_cells (GC)
201505	Mac_LA	Mac_LA (TREM2-high)
201507	Fibroblasts	Fibroblasts (iCAF)
201508	Fibroblasts	Fibroblasts (iCAF)
201514	colorectal_tumor	colorectal_tumor (MYC-high)
201517	colorectal_tumor	colorectal_tumor (WNT-high)
201518	Endothelial	Endothelial (arterial)
201524	RTM_LA	RTM_LA (C1Q-high)
201525	colorectal_tumor	colorectal_tumor (WNT-high)
201527	colorectal_tumor	colorectal_tumor (MSI)
201529	colorectal_tumor	colorectal_tumor (MSI)
201533	colorectal_tumor	colorectal_tumor (EMT-high)
201536	Fibroblasts	Fibroblasts (iCAF)
201540	Fibroblasts	Fibroblasts (myCAF)
201545	TCD8_naive	TCD8_naive (GZMB-high)
201546	TCD4_reg	TCD4_reg (TIGIT-high)
201548	colorectal_tumor	colorectal_tumor (WNT-high)
201549	colorectal_tumor	colorectal_tumor (EMT-high)
201553	colorectal_tumor	colorectal_tumor (EMT-high)
201558	colorectal_tumor	colorectal_tumor (WNT-high)
201560	Fibroblasts	Fibroblasts (iCAF)
201561	TCD4_reg	TCD4_reg (FOXP3-high)
201566	colorectal_tumor	colorectal_tumor (WNT-high)
201568	B_cells	B_cells (plasma)
201575	colorectal_tumor	colorectal_tumor (KRAS-high)
201580	Mac_Angio	Mac_Angio (MMP9-high)
201581	colorectal_tumor	colorectal_tumor (MYC-high)
201586	Fibroblasts	Fibroblasts (LRRC15+)
201592	colorectal_tumor	colorectal_tumor (MYC-high)
201593	colorectal_tumor	colorectal_tumor (MYC-high)
201601	B_cells	B_cells (GC)
201603	colorectal_tumor	colorectal_tumor (WNT-high)
201606	colorectal_tumor	colorectal_tumor (EMT-high)
201607	colorectal_tumor	colorectal_tumor (MSI)
201615	colorectal_tumor	colorectal_tumor (MYC-high)
201616	colorectal_tumor	colorectal_tumor (KRAS-high)
201618	colorectal_tumor	colorectal_tumor (KRAS-high)
201619	TCD8_naive	TCD8_naive (TCF7-high)
201624	colorectal_tumor	colorectal_tumor (MYC-high)
201626	colorectal_tumor	colorectal_tumor (MYC-high)
201630	Fibroblasts	Fibroblasts (iCAF)
201631	colorectal_tumor	colorectal_tumor (EMT-high)
201633	colorectal_tumor	colorectal_tumor (KRAS-high)
201634	Fibroblasts	Fibroblasts (LRRC15+)
201645	colorectal_tumor	colorectal_tumor (WNT-high)
201651	colorectal_tumor	colorectal_tumor (WNT-high)
201660	colorectal_tumor	colorectal_tumor (MSI)
201664	colorectal_tumor	colorectal_tumor (MSI)
201665	colorectal_tumor	colorectal_tumor (EMT-high)
201674	colorectal_tumor	colorectal_tumor (EMT-high)
201675	colorectal_tumor	colorectal_tumor (WNT-high)
201677	Fibroblasts	Fibroblasts (iCAF)
201679	Fibroblasts	Fibroblasts (iCAF)
201693	colorectal_tumor	colorectal_tumor (MSI)
201696	Mac_LA	Mac_LA (TREM2-high)
201697	colorectal_tumor	colorectal_tumor (KRAS-high)
201698	colorectal_tumor	colorectal_tumor (KRAS-high)
201708	Fibroblasts	Fibroblasts (LRRC15+)
201711	colorectal_tumor	colorectal_tumor (KRAS-high)
201712	colorectal_tumor	colorectal_tumor (EMT-high)
201716	RTM_LA	RTM_LA (C1Q-high)
201726	Endothelial	Endothelial (venous)
201727	Mac_LA	Mac_LA (SPP1-high)
201728	colorectal_tumor	colorectal_tumor (MYC-high)
201731	Endothelial	Endothelial (arterial)
201732	colorectal_tumor	colorectal_tumor (MYC-high)
201734	colorectal_tumor	colorectal_tumor (MYC-high)
201739	colorectal_tumor	colorectal_tumor (MYC-high)
201740	Fibroblasts	Fibroblasts (myCAF)
201745	colorectal_tumor	colorectal_tumor (WNT-high)
201746	Fibroblasts	Fibroblasts (iCAF)
201748	Mac_LA	Mac_LA (SPP1-high)
201760	colorectal_tumor	colorectal_tumor (EMT-high)
201761	Fibroblasts	Fibroblasts (iCAF)
201769	Fibroblasts	Fibroblasts (myCAF)
201772	Fibroblasts	Fibroblasts (myCAF)
201773	Fibroblasts	Fibroblasts (myCAF)
201774	RTM_LA	RTM_LA (C1Q-high)
201776	colorectal_tumor	colorectal_tumor (WNT-high)
201788	colorectal_tumor	colorectal_tumor (MYC-high)
201802	colorectal_tumor	colorectal_tumor (WNT-high)
201806	colorectal_tumor	colorectal_tumor (MSI)
201809	colorectal_tumor	colorectal_tumor (MYC-high)
201811	Fibroblasts	Fibroblasts (iCAF)
201814	Fibroblasts	Fibroblasts (myCAF)
201823	colorectal_tumor	colorectal_tumor (MSI)
201824	Mac_LA	Mac_LA (SPP1-high)
201827	colorectal_tumor	colorectal_tumor (MSI)
201832	colorectal_tumor	colorectal_tumor (MYC-high)
201834	TCD8_naive	TCD8_naive (PDCD1-high)
201835	colorectal_tumor	colorectal_tumor (MSI)
201837	colorectal_tumor	colorectal_tumor (MYC-high)
201841	Fibroblasts	Fibroblasts (LRRC15+)
201842	Fibroblasts	Fibroblasts (myCAF)
201843	colorectal_tumor	colorectal_tumor (KRAS-high)
201857	Fibroblasts	Fibroblasts (myCAF)
201865	colorectal_tumor	colorectal_tumor (MSI)
201866	colorectal_tumor	colorectal_tumor (EMT-high)
201873	colorectal_tumor	colorectal_tumor (KRAS-high)
201877	colorectal_tumor	colorectal_tumor (KRAS-high)
201878	Endothelial	Endothelial (tip)
201882	colorectal_tumor	colorectal_tumor (WNT-high)
201884	Fibroblasts	Fibroblasts (LRRC15+)
201886	colorectal_tumor	colorectal_tumor (MYC-high)
201893	colorectal_tumor	colorectal_tumor (WNT-high)
201895	colorectal_tumor	colorectal_tumor (WNT-high)
201900	Fibroblasts	Fibroblasts (iCAF)
201903	colorectal_tumor	colorectal_tumor (EMT-high)
201906	colorectal_tumor	colorectal_tumor (WNT-high)
201907	colorectal_tumor	colorectal_tumor (KRAS-high)
201915	Fibroblasts	Fibroblasts (LRRC15+)
201916	Fibroblasts	Fibroblasts (myCAF)
201924	colorectal_tumor	colorectal_tumor (KRAS-high)
201928	colorectal_tumor	colorectal_tumor (EMT-high)
201929	colorectal_tumor	colorectal_tumor (KRAS-high)
201940	Fibroblasts	Fibroblasts (iCAF)
201941	colorectal_tumor	colorectal_tumor (MYC-high)
201943	colorectal_tumor	colorectal_tumor (MYC-high)
201945	colorectal_tumor	colorectal_tumor (KRAS-high)
201947	colorectal_tumor	colorectal_tumor (EMT-high)
201949	colorectal_tumor	colorectal_tumor (EMT-high)
201953	colorectal_tumor	colorectal_tumor (EMT-high)
201954	colorectal_tumor	colorectal_tumor (MYC-high)
201957	Fibroblasts	Fibroblasts (iCAF)
201958	colorectal_tumor	colorectal_tumor (WNT-high)
201959	Mac_LA	Mac_LA (TREM2-high)
201962	colorectal_tumor	colorectal_tumor (MYC-high)
201965	colorectal_tumor	colorectal_tumor (WNT-high)
201967	colorectal_tumor	colorectal_tumor (MYC-high)
201970	colorectal_tumor	colorectal_tumor (MYC-high)
201973	colorectal_tumor	colorectal_tumor (WNT-high)
201975	colorectal_tumor	colorectal_tumor (MYC-high)
201976	colorectal_tumor	colorectal_tumor (MYC-high)
201981	colorectal_tumor	colorectal_tumor (EMT-high)
201995	colorectal_tumor	colorectal_tumor (MSI)
201997	colorectal_tumor	colorectal_tumor (MYC-high)
201998	colorectal_tumor	colorectal_tumor (EMT-high)
202002	colorectal_tumor	colorectal_tumor (MYC-high)
202006	colorectal_tumor	colorectal_tumor (WNT-high)
202008	colorectal_tumor	colorectal_tumor (WNT-high)
202009	colorectal_tumor	colorectal_tumor (KRAS-high)
202016	Fibroblasts	Fibroblasts (LRRC15+)
202017	colorectal_tumor	colorectal_tumor (MYC-high)
202019	colorectal_tumor	colorectal_tumor (EMT-high)
202021	Endothelial	Endothelial (venous)
202022	colorectal_tumor	colorectal_tumor (KRAS-high)
202023	Fibroblasts	Fibroblasts (iCAF)
202024	Fibroblasts	Fibroblasts (LRRC15+)
202028	Fibroblasts	Fibroblasts (LRRC15+)
202037	colorectal_tumor	colorectal_tumor (MYC-high)
202042	colorectal_tumor	colorectal_tumor (KRAS-high)
202048	Fibroblasts	Fibroblasts (LRRC15+)
202053	Mac_LA	Mac_LA (TREM2-high)
202055	colorectal_tumor	colorectal_tumor (EMT-high)
202060	colorectal_tumor	colorectal_tumor (EMT-high)
202062	colorectal_tumor	colorectal_tumor (MYC-high)
202064	colorectal_tumor	colorectal_tumor (KRAS-high)
202065	Fibroblasts	Fibroblasts (iCAF)
202068	Fibroblasts	Fibroblasts (iCAF)
202069	Fibroblasts	Fibroblasts (LRRC15+)
202071	colorectal_tumor	colorectal_tumor (KRAS-high)
202072	Fibroblasts	Fibroblasts (myCAF)
202074	B_cells	B_cells (plasma)
202082	colorectal_tumor	colorectal_tumor (MYC-high)
202086	Fibroblasts	Fibroblasts (LRRC15+)
202089	colorectal_tumor	colorectal_tumor (MYC-high)
202090	colorectal_tumor	colorectal_tumor (EMT-high)
202092	RTM_LA	RTM_LA (FOLR2-high)
202095	colorectal_tumor	colorectal_tumor (WNT-high)
202098	colorectal_tumor	colorectal_tumor (MYC-high)
202102	Fibroblasts	Fibroblasts (myCAF)
202103	colorectal_tumor	colorectal_tumor (EMT-high)
202105	Fibroblasts	Fibroblasts (LRRC15+)
202109	colorectal_tumor	colorectal_tumor (EMT-high)
202115	colorectal_tumor	colorectal_tumor (MYC-high)
202120	Endothelial	Endothelial (venous)
202124	Fibroblasts	Fibroblasts (iCAF)
202129	Mac_LA	Mac_LA (SPP1-high)
202143	colorectal_tumor	colorectal_tumor (MYC-high)
202144	Fibroblasts	Fibroblasts (iCAF)
202146	colorectal_tumor	colorectal_tumor (MSI)
202149	colorectal_tumor	colorectal_tumor (MYC-high)
202159	Fibroblasts	Fibroblasts (iCAF)
202161	colorectal_tumor	colorectal_tumor (KRAS-high)
202162	Fibroblasts	Fibroblasts (LRRC15+)
202163	colorectal_tumor	colorectal_tumor (MYC-high)
202170	B_cells	B_cells (plasma)
202174	Fibroblasts	Fibroblasts (iCAF)
202175	Fibroblasts	Fibroblasts (LRRC15+)
202182	RTM_LA	RTM_LA (FOLR2-high)
202183	colorectal_tumor	colorectal_tumor (EMT-high)
202188	colorectal_tumor	colorectal_tumor (WNT-high)
202193	colorectal_tumor	colorectal_tumor (MYC-high)
202194	colorectal_tumor	colorectal_tumor (WNT-high)
202197	colorectal_tumor	colorectal_tumor (EMT-high)
202199	colorectal_tumor	colorectal_tumor (EMT-high)
202202	Fibroblasts	Fibroblasts (myCAF)
202211	colorectal_tumor	colorectal_tumor (EMT-high)
202215	colorectal_tumor	colorectal_tumor (MSI)
202216	colorectal_tumor	colorectal_tumor (KRAS-high)
202217	colorectal_tumor	colorectal_tumor (KRAS-high)
202218	colorectal_tumor	colorectal_tumor (MYC-high)
202219	Fibroblasts	Fibroblasts (iCAF)
202221	colorectal_tumor	colorectal_tumor (MSI)
202224	colorectal_tumor	colorectal_tumor (WNT-high)
202227	colorectal_tumor	colorectal_tumor (KRAS-high)
202228	colorectal_tumor	colorectal_tumor (KRAS-high)
202230	colorectal_tumor	colorectal_tumor (EMT-high)
202237	colorectal_tumor	colorectal_tumor (EMT-high)
202240	Fibroblasts	Fibroblasts (iCAF)
202242	colorectal_tumor	colorectal_tumor (MSI)
202244	Endothelial	Endothelial (arterial)
202246	Fibroblasts	Fibroblasts (iCAF)
202250	colorectal_tumor	colorectal_tumor (MSI)
202252	colorectal_tumor	colorectal_tumor (MSI)
202253	colorectal_tumor	colorectal_tumor (MYC-high)
202259	colorectal_tumor	colorectal_tumor (WNT-high)
202266	colorectal_tumor	colorectal_tumor (WNT-high)
202277	colorectal_tumor	colorectal_tumor (MYC-high)
202278	colorectal_tumor	colorectal_tumor (KRAS-high)
202287	TCD8_naive	TCD8_naive (PDCD1-high)
202293	colorectal_tumor	colorectal_tumor (KRAS-high)
202298	Fibroblasts	Fibroblasts (iCAF)
202300	colorectal_tumor	colorectal_tumor (WNT-high)
202311	colorectal_tumor	colorectal_tumor (EMT-high)
202313	Fibroblasts	Fibroblasts (LRRC15+)
202320	Endothelial	Endothelial (arterial)
202322	colorectal_tumor	colorectal_tumor (WNT-high)
202323	Fibroblasts	Fibroblasts (iCAF)
202325	colorectal_tumor	colorectal_tumor (WNT-high)
202326	Fibroblasts	Fibroblasts (LRRC15+)
202328	colorectal_tumor	colorectal_tumor (MYC-high)
202329	colorectal_tumor	colorectal_tumor (WNT-high)
202333	colorectal_tumor	colorectal_tumor (MYC-high)
202334	TCD4_reg	TCD4_reg (FOXP3-high)
202336	colorectal_tumor	colorectal_tumor (KRAS-high)
202337	colorectal_tumor	colorectal_tumor (EMT-high)
202341	colorectal_tumor	colorectal_tumor (KRAS-high)
202343	colorectal_tumor	colorectal_tumor (EMT-high)
202346	colorectal_tumor	colorectal_tumor (WNT-high)
202348	colorectal_tumor	colorectal_tumor (WNT-high)
202352	colorectal_tumor	colorectal_tumor (MSI)
202356	colorectal_tumor	colorectal_tumor (KRAS-high)
202358	Fibroblasts	Fibroblasts (LRRC15+)
202360	Mac_LA	Mac_LA (SPP1-high)
202364	colorectal_tumor	colorectal_tumor (MYC-high)
202370	colorectal_tumor	colorectal_tumor (MSI)
202375	colorectal_tumor	colorectal_tumor (MSI)
202377	colorectal_tumor	colorectal_tumor (EMT-high)
202380	colorectal_tumor	colorectal_tumor (MYC-high)
202383	Fibroblasts	Fibroblasts (iCAF)
202385	colorectal_tumor	colorectal_tumor (KRAS-high)
202387	RTM_LA	RTM_LA (FOLR2-high)
202389	colorectal_tumor	colorectal_tumor (KRAS-high)
202397	colorectal_tumor	colorectal_tumor (EMT-high)
202400	Fibroblasts	Fibroblasts (LRRC15+)
202404	Fibroblasts	Fibroblasts (iCAF)
202406	colorectal_tumor	colorectal_tumor (WNT-high)
202408	colorectal_tumor	colorectal_tumor (WNT-high)
202410	Fibroblasts	Fibroblasts (myCAF)
202411	colorectal_tumor	colorectal_tumor (MSI)
202412	Fibroblasts	Fibroblasts (iCAF)
202418	Endothelial	Endothelial (tip)
202421	colorectal_tumor	colorectal_tumor (MSI)
202425	Endothelial	Endothelial (venous)
202429	colorectal_tumor	colorectal_tumor (MYC-high)
202432	colorectal_tumor	colorectal_tumor (KRAS-high)
202435	colorectal_tumor	colorectal_tumor (WNT-high)
202443	colorectal_tumor	colorectal_tumor (MYC-high)
202445	Endothelial	Endothelial (venous)
202446	colorectal_tumor	colorectal_tumor (EMT-high)
202453	Fibroblasts	Fibroblasts (iCAF)
202458	Mac_Angio	Mac_Angio (VEGFA-high)
202463	TCD4_reg	TCD4_reg (TIGIT-high)
202464	colorectal_tumor	colorectal_tumor (KRAS-high)
202467	Endothelial	Endothelial (tip)
202472	Mac_LA	Mac_LA (SPP1-high)
202473	colorectal_tumor	colorectal_tumor (WNT-high)
202476	RTM_LA	RTM_LA (C1Q-high)
202483	Fibroblasts	Fibroblasts (myCAF)
202489	TCD4_reg	TCD4_reg (FOXP3-high)
202490	colorectal_tumor	colorectal_tumor (EMT-high)
202498	Fibroblasts	Fibroblasts (myCAF)
202501	colorectal_tumor	colorectal_tumor (KRAS-high)
202504	colorectal_tumor	colorectal_tumor (MYC-high)
202506	TCD8_naive	TCD8_naive (GZMB-high)
202507	Mac_LA	Mac_LA (SPP1-high)
202517	colorectal_tumor	colorectal_tumor (WNT-high)
202519	colorectal_tumor	colorectal_tumor (WNT-high)
202521	RTM_LA	RTM_LA (FOLR2-high)
202523	colorectal_tumor	colorectal_tumor (EMT-high)
202527	TCD4_reg	TCD4_reg (FOXP3-high)
202530	colorectal_tumor	colorectal_tumor (WNT-high)
202532	Mac_LA	Mac_LA (TREM2-high)
202537	colorectal_tumor	colorectal_tumor (WNT-high)
202538	colorectal_tumor	colorectal_tumor (MYC-high)
202542	colorectal_tumor	colorectal_tumor (MSI)
202556	Fibroblasts	Fibroblasts (iCAF)
202564	colorectal_tumor	colorectal_tumor (MSI)
202566	colorectal_tumor	colorectal_tumor (MYC-high)
202575	colorectal_tumor	colorectal_tumor (EMT-high)
202579	Fibroblasts	Fibroblasts (myCAF)
202580	colorectal_tumor	colorectal_tumor (EMT-high)
202583	Endothelial	Endothelial (venous)
202590	colorectal_tumor	colorectal_tumor (WNT-high)
202599	colorectal_tumor	colorectal_tumor (WNT-high)
202602	Fibroblasts	Fibroblasts (iCAF)
202604	Fibroblasts	Fibroblasts (LRRC15+)
202610	colorectal_tumor	colorectal_tumor (KRAS-high)
202612	colorectal_tumor	colorectal_tumor (KRAS-high)
202615	B_cells	B_cells (naive)
202618	colorectal_tumor	colorectal_tumor (EMT-high)
202623	Endothelial	Endothelial (tip)
202625	colorectal_tumor	colorectal_tumor (MSI)
202630	Endothelial	Endothelial (venous)
202631	colorectal_tumor	colorectal_tumor (EMT-high)
202642	Endothelial	Endothelial (tip)
202643	Mac_LA	Mac_LA (SPP1-high)
202649	colorectal_tumor	colorectal_tumor (WNT-high)
202653	Fibroblasts	Fibroblasts (iCAF)
202655	Endothelial	Endothelial (tip)
202656	colorectal_tumor	colorectal_tumor (KRAS-high)
202658	Fibroblasts	Fibroblasts (LRRC15+)
202660	colorectal_tumor	colorectal_tumor (KRAS-high)
202662	colorectal_tumor	colorectal_tumor (MSI)
202663	colorectal_tumor	colorectal_tumor (EMT-high)
202664	TCD8_naive	TCD8_naive (PDCD1-high)
202667	colorectal_tumor	colorectal_tumor (EMT-high)
202668	Fibroblasts	Fibroblasts (iCAF)
202672	colorectal_tumor	colorectal_tumor (EMT-high)
202673	colorectal_tumor	colorectal_tumor (KRAS-high)
202676	RTM_LA	RTM_LA (FOLR2-high)
202679	TCD4_reg	TCD4_reg (TIGIT-high)
202683	colorectal_tumor	colorectal_tumor (MSI)
202684	Mac_LA	Mac_LA (SPP1-high)
202693	RTM_LA	RTM_LA (FOLR2-high)
202697	colorectal_tumor	colorectal_tumor (MYC-high)
202698	Fibroblasts	Fibroblasts (LRRC15+)
202699	Fibroblasts	Fibroblasts (LRRC15+)
202702	colorectal_tumor	colorectal_tumor (MSI)
202704	colorectal_tumor	colorectal_tumor (MYC-high)
202709	Endothelial	Endothelial (venous)
202721	colorectal_tumor	colorectal_tumor (EMT-high)
202723	Mac_LA	Mac_LA (SPP1-high)
202724	colorectal_tumor	colorectal_tumor (MSI)
202731	colorectal_tumor	colorectal_tumor (MSI)
202737	Fibroblasts	Fibroblasts (myCAF)
202738	Fibroblasts	Fibroblasts (LRRC15+)
202742	Fibroblasts	Fibroblasts (iCAF)
202744	colorectal_tumor	colorectal_tumor (KRAS-high)
202745	Fibroblasts	Fibroblasts (iCAF)
202757	colorectal_tumor	colorectal_tumor (EMT-high)
202767	colorectal_tumor	colorectal_tumor (EMT-high)
202770	colorectal_tumor	colorectal_tumor (KRAS-high)
202772	Fibroblasts	Fibroblasts (LRRC15+)
202775	Fibroblasts	Fibroblasts (myCAF)
202780	colorectal_tumor	colorectal_tumor (EMT-high)
202781	colorectal_tumor	colorectal_tumor (MYC-high)
202795	Fibroblasts	Fibroblasts (LRRC15+)
202796	Endothelial	Endothelial (venous)
202798	colorectal_tumor	colorectal_tumor (WNT-high)
202799	Fibroblasts	Fibroblasts (iCAF)
202802	colorectal_tumor	colorectal_tumor (EMT-high)
202806	colorectal_tumor	colorectal_tumor (MYC-high)
202809	colorectal_tumor	colorectal_tumor (WNT-high)
202810	B_cells	B_cells (naive)
202813	colorectal_tumor	colorectal_tumor (WNT-high)
202814	colorectal_tumor	colorectal_tumor (MYC-high)
202815	colorectal_tumor	colorectal_tumor (WNT-high)
202824	colorectal_tumor	colorectal_tumor (EMT-high)
202825	B_cells	B_cells (GC)
202827	TCD4_reg	TCD4_reg (TIGIT-high)
202828	colorectal_tumor	colorectal_tumor (MSI)
202831	colorectal_tumor	colorectal_tumor (EMT-high)
202834	colorectal_tumor	colorectal_tumor (KRAS-high)
202839	colorectal_tumor	colorectal_tumor (MSI)
202850	RTM_LA	RTM_LA (C1Q-high)
202853	Fibroblasts	Fibroblasts (myCAF)
202854	colorectal_tumor	colorectal_tumor (KRAS-high)
202859	colorectal_tumor	colorectal_tumor (EMT-high)
202860	Mac_LA	Mac_LA (TREM2-high)
202861	Fibroblasts	Fibroblasts (myCAF)
202869	colorectal_tumor	colorectal_tumor (MSI)
202871	Fibroblasts	Fibroblasts (iCAF)
202873	TCD4_reg	TCD4_reg (TIGIT-high)
202882	Mast_cells	Mast_cells (TPSAB1-high)
202887	colorectal_tumor	colorectal_tumor (EMT-high)
202890	Fibroblasts	Fibroblasts (myCAF)
202892	colorectal_tumor	colorectal_tumor (MSI)
202894	colorectal_tumor	colorectal_tumor (MYC-high)
202901	Fibroblasts	Fibroblasts (LRRC15+)
202902	Fibroblasts	Fibroblasts (myCAF)
202909	colorectal_tumor	colorectal_tumor (KRAS-high)
202910	colorectal_tumor	colorectal_tumor (EMT-high)
202920	colorectal_tumor	colorectal_tumor (KRAS-high)
